Chr	Pos_start	Pos_end	Coverage	Methylation	Strand
bctg00000000_np1212	 190568	 190569	1	1	+
bctg00000000_np1212	 190570	 190571	1	1	-
bctg00000000_np1212	 190637	 190638	1	1	+
bctg00000000_np1212	 190719	 190720	1	1	+
bctg00000000_np1212	 190721	 190722	1	1	-
bctg00000000_np1212	 190994	 190995	1	1	+
bctg00000000_np1212	 190996	 190997	1	1	-
bctg00000000_np1212	 191315	 191316	1	1	+
bctg00000000_np1212	 191317	 191318	1	1	-
bctg00000000_np1212	 191897	 191898	1	1	+
bctg00000000_np1212	 191899	 191900	1	1	-
bctg00000000_np1212	 192390	 192391	2	0.5	+
bctg00000000_np1212	 192392	 192393	1	1	-
bctg00000000_np1212	 192767	 192768	1	1	+
bctg00000000_np1212	 193642	 193643	2	1	+
bctg00000000_np1212	 193644	 193645	1	1	-
bctg00000000_np1212	 193786	 193787	2	1	+
bctg00000000_np1212	 193788	 193789	1	1	-
bctg00000000_np1212	 193847	 193848	2	1	+
bctg00000000_np1212	 193976	 193977	2	1	+
bctg00000000_np1212	 193995	 193996	1	1	+
bctg00000000_np1212	 193997	 193998	1	1	-
bctg00000000_np1212	 194818	 194819	2	1	+
bctg00000000_np1212	 195376	 195377	1	1	+
bctg00000000_np1212	 195378	 195379	1	1	-
bctg00000000_np1212	 195421	 195422	2	1	+
bctg00000000_np1212	 195423	 195424	1	1	-
bctg00000000_np1212	 195649	 195650	1	1	+
bctg00000000_np1212	 195651	 195652	1	1	-
bctg00000000_np1212	 196050	 196051	2	1	+
bctg00000000_np1212	 196181	 196182	2	1	+
bctg00000000_np1212	 196183	 196184	1	1	-
bctg00000000_np1212	 196697	 196698	2	1	+
bctg00000000_np1212	 196699	 196700	1	1	-
bctg00000000_np1212	 197275	 197276	1	1	+
bctg00000000_np1212	 197487	 197488	2	1	+
bctg00000000_np1212	 197762	 197763	2	1	+
bctg00000000_np1212	 197899	 197900	2	1	+
bctg00000000_np1212	 198604	 198605	2	1	+
bctg00000000_np1212	 198849	 198850	1	1	+
bctg00000000_np1212	 199067	 199068	1	1	+
bctg00000000_np1212	 199284	 199285	1	1	+
bctg00000000_np1212	 199356	 199357	1	1	+
bctg00000000_np1212	 199554	 199555	1	1	+
bctg00000000_np1212	 199662	 199663	1	1	+
bctg00000000_np1212	 199813	 199814	1	1	+
bctg00000000_np1212	 200168	 200169	1	1	+
bctg00000000_np1212	 200184	 200185	1	1	+
bctg00000000_np1212	 200599	 200600	1	1	+
bctg00000000_np1212	 201275	 201276	1	1	+
bctg00000000_np1212	 201277	 201278	1	1	-
bctg00000000_np1212	 201463	 201464	1	1	+
bctg00000000_np1212	 201465	 201466	1	1	-
bctg00000000_np1212	 201796	 201797	2	1	-
bctg00000000_np1212	 202333	 202334	1	1	+
bctg00000000_np1212	 202335	 202336	2	0.5	-
bctg00000000_np1212	 202512	 202513	1	1	+
bctg00000000_np1212	 202514	 202515	2	1	-
bctg00000000_np1212	 203170	 203171	2	1	+
bctg00000000_np1212	 203172	 203173	2	1	-
bctg00000000_np1212	 204000	 204001	1	1	+
bctg00000000_np1212	 204002	 204003	2	1	-
bctg00000000_np1212	 204117	 204118	2	0.5	+
bctg00000000_np1212	 204119	 204120	2	1	-
bctg00000000_np1212	 205116	 205117	1	1	+
bctg00000000_np1212	 205118	 205119	2	1	-
bctg00000000_np1212	 205504	 205505	1	0	+
bctg00000000_np1212	 205506	 205507	2	1	-
bctg00000000_np1212	 205528	 205529	1	0	+
bctg00000000_np1212	 205530	 205531	2	1	-
bctg00000000_np1212	 205902	 205903	1	1	+
bctg00000000_np1212	 205904	 205905	2	1	-
bctg00000000_np1212	 206340	 206341	1	1	+
bctg00000000_np1212	 206342	 206343	1	1	-
bctg00000000_np1212	 206639	 206640	2	1	-
bctg00000000_np1212	 207228	 207229	1	1	-
bctg00000000_np1212	 207414	 207415	1	1	-
bctg00000000_np1212	 207640	 207641	1	1	-
bctg00000000_np1212	 207708	 207709	1	1	-
bctg00000000_np1212	 208078	 208079	1	0	-
bctg00000000_np1212	 208544	 208545	1	1	-
bctg00000000_np1212	 208652	 208653	1	1	-
bctg00000000_np1212	 209103	 209104	1	1	-
bctg00000000_np1212	 209344	 209345	1	1	-
bctg00000000_np1212	 209707	 209708	1	1	-
bctg00000000_np1212	 210596	 210597	1	1	+
bctg00000000_np1212	 210598	 210599	1	1	-
bctg00000000_np1212	 210661	 210662	1	1	+
bctg00000000_np1212	 210663	 210664	1	0	-
bctg00000000_np1212	 210861	 210862	1	1	+
bctg00000000_np1212	 211467	 211468	2	1	+
bctg00000000_np1212	 211469	 211470	1	1	-
bctg00000000_np1212	 212043	 212044	1	1	+
bctg00000000_np1212	 212045	 212046	1	1	-
bctg00000000_np1212	 212635	 212636	1	1	+
bctg00000000_np1212	 212637	 212638	1	1	-
bctg00000000_np1212	 213022	 213023	2	1	+
bctg00000000_np1212	 213024	 213025	2	1	-
bctg00000000_np1212	 213088	 213089	2	1	+
bctg00000000_np1212	 213090	 213091	2	1	-
bctg00000000_np1212	 213814	 213815	2	0.5	+
bctg00000000_np1212	 213816	 213817	2	0.5	-
bctg00000000_np1212	 214004	 214005	1	1	-
bctg00000000_np1212	 214512	 214513	2	1	+
bctg00000000_np1212	 214514	 214515	1	1	-
bctg00000000_np1212	 214701	 214702	2	1	+
bctg00000000_np1212	 214703	 214704	1	1	-
bctg00000000_np1212	 214732	 214733	1	1	-
bctg00000000_np1212	 215181	 215182	1	1	+
bctg00000000_np1212	 215689	 215690	1	1	-
bctg00000000_np1212	 216298	 216299	1	1	+
bctg00000000_np1212	 216300	 216301	1	1	-
bctg00000000_np1212	 217242	 217243	1	1	-
bctg00000000_np1212	 217999	 218000	1	0	+
bctg00000000_np1212	 218584	 218585	3	1	+
bctg00000000_np1212	 220176	 220177	2	1	+
bctg00000000_np1212	 220297	 220298	2	1	+
bctg00000000_np1212	 220399	 220400	2	0.5	+
bctg00000000_np1212	 220962	 220963	2	0	+
bctg00000000_np1212	 222319	 222320	1	1	+
bctg00000000_np1212	 222321	 222322	1	0	-
bctg00000000_np1212	 222543	 222544	1	1	+
bctg00000000_np1212	 222545	 222546	1	0	-
bctg00000000_np1212	 222753	 222754	1	1	+
bctg00000000_np1212	 223120	 223121	1	1	+
bctg00000000_np1212	 223122	 223123	1	1	-
bctg00000000_np1212	 223507	 223508	2	1	+
bctg00000000_np1212	 223551	 223552	1	1	-
bctg00000000_np1212	 223798	 223799	2	1	+
bctg00000000_np1212	 224472	 224473	2	1	+
bctg00000000_np1212	 224474	 224475	1	1	-
bctg00000000_np1212	 224605	 224606	2	1	+
bctg00000000_np1212	 224607	 224608	1	1	-
bctg00000000_np1212	 225026	 225027	1	1	+
bctg00000000_np1212	 225262	 225263	2	0.5	+
bctg00000000_np1212	 225371	 225372	2	1	+
bctg00000000_np1212	 225567	 225568	2	1	+
bctg00000000_np1212	 225789	 225790	1	0	+
bctg00000000_np1212	 226236	 226237	2	0	+
bctg00000000_np1212	 226400	 226401	1	1	+
bctg00000000_np1212	 226446	 226447	1	1	+
bctg00000000_np1212	 226708	 226709	1	1	+
bctg00000000_np1212	 226710	 226711	1	1	-
bctg00000000_np1212	 226901	 226902	1	1	+
bctg00000000_np1212	 226903	 226904	1	1	-
bctg00000000_np1212	 227280	 227281	1	1	+
bctg00000000_np1212	 227326	 227327	1	1	+
bctg00000000_np1212	 227570	 227571	1	1	+
bctg00000000_np1212	 227964	 227965	1	1	+
bctg00000000_np1212	 228198	 228199	1	1	+
bctg00000000_np1212	 228244	 228245	1	1	+
bctg00000000_np1212	 228435	 228436	1	1	+
bctg00000000_np1212	 229726	 229727	1	1	+
bctg00000000_np1212	 230966	 230967	1	1	+
bctg00000000_np1212	 231169	 231170	1	0	+
bctg00000000_np1212	 231251	 231252	1	1	+
bctg00000000_np1212	 232254	 232255	1	1	+
bctg00000000_np1212	 232515	 232516	2	1	+
bctg00000000_np1212	 232750	 232751	1	1	+
bctg00000000_np1212	 232798	 232799	1	1	+
bctg00000000_np1212	 233336	 233337	2	0.5	+
bctg00000000_np1212	 233511	 233512	2	1	+
bctg00000000_np1212	 234579	 234580	1	1	+
bctg00000000_np1212	 235136	 235137	1	1	+
bctg00000000_np1212	 235231	 235232	2	1	+
bctg00000000_np1212	 235258	 235259	1	1	+
bctg00000000_np1212	 236291	 236292	2	1	+
bctg00000000_np1212	 236293	 236294	1	0	-
bctg00000000_np1212	 237701	 237702	2	1	+
bctg00000000_np1212	 238299	 238300	2	1	+
bctg00000000_np1212	 238416	 238417	2	1	+
bctg00000000_np1212	 238764	 238765	3	1	+
bctg00000000_np1212	 238801	 238802	4	1	+
bctg00000000_np1212	 239120	 239121	4	0.75	+
bctg00000000_np1212	 239196	 239197	2	1	+
bctg00000000_np1212	 239565	 239566	3	0.6667	+
bctg00000000_np1212	 239605	 239606	4	0	+
bctg00000000_np1212	 239720	 239721	4	1	+
bctg00000000_np1212	 239744	 239745	2	1	+
bctg00000000_np1212	 240155	 240156	3	1	+
bctg00000000_np1212	 240157	 240158	1	1	-
bctg00000000_np1212	 240165	 240166	3	0.6667	+
bctg00000000_np1212	 240167	 240168	1	1	-
bctg00000000_np1212	 240480	 240481	2	1	+
bctg00000000_np1212	 240482	 240483	1	1	-
bctg00000000_np1212	 240572	 240573	3	1	+
bctg00000000_np1212	 240574	 240575	1	1	-
bctg00000000_np1212	 241677	 241678	5	1	+
bctg00000000_np1212	 241679	 241680	3	1	-
bctg00000000_np1212	 241860	 241861	2	1	+
bctg00000000_np1212	 241862	 241863	3	1	-
bctg00000000_np1212	 243154	 243155	5	1	+
bctg00000000_np1212	 243156	 243157	1	1	-
bctg00000000_np1212	 243325	 243326	5	1	+
bctg00000000_np1212	 243327	 243328	2	1	-
bctg00000000_np1212	 243835	 243836	4	0.75	+
bctg00000000_np1212	 243837	 243838	1	1	-
bctg00000000_np1212	 244201	 244202	4	0.75	+
bctg00000000_np1212	 244388	 244389	3	1	+
bctg00000000_np1212	 244510	 244511	1	1	+
bctg00000000_np1212	 244548	 244549	3	0	+
bctg00000000_np1212	 244568	 244569	3	1	+
bctg00000000_np1212	 245413	 245414	3	1	+
bctg00000000_np1212	 245464	 245465	3	1	+
bctg00000000_np1212	 245612	 245613	2	0.5	+
bctg00000000_np1212	 246093	 246094	1	1	+
bctg00000000_np1212	 249006	 249007	2	1	+
bctg00000000_np1212	 249008	 249009	1	1	-
bctg00000000_np1212	 249601	 249602	2	1	+
bctg00000000_np1212	 249603	 249604	1	1	-
bctg00000000_np1212	 250063	 250064	2	0.5	+
bctg00000000_np1212	 250065	 250066	1	1	-
bctg00000000_np1212	 250335	 250336	1	1	+
bctg00000000_np1212	 250724	 250725	2	1	+
bctg00000000_np1212	 250726	 250727	1	1	-
bctg00000000_np1212	 251580	 251581	1	1	-
bctg00000000_np1212	 251745	 251746	2	1	+
bctg00000000_np1212	 251747	 251748	1	1	-
bctg00000000_np1212	 252400	 252401	2	1	+
bctg00000000_np1212	 252631	 252632	1	1	+
bctg00000000_np1212	 253049	 253050	1	1	+
bctg00000000_np1212	 253226	 253227	2	1	+
bctg00000000_np1212	 254656	 254657	1	1	+
bctg00000000_np1212	 254658	 254659	1	1	-
bctg00000000_np1212	 255163	 255164	2	1	+
bctg00000000_np1212	 255165	 255166	1	1	-
bctg00000000_np1212	 255487	 255488	2	1	+
bctg00000000_np1212	 255489	 255490	1	1	-
bctg00000000_np1212	 255673	 255674	2	1	+
bctg00000000_np1212	 255675	 255676	1	1	-
bctg00000000_np1212	 255914	 255915	2	1	+
bctg00000000_np1212	 255916	 255917	1	1	-
bctg00000000_np1212	 255990	 255991	1	1	+
bctg00000000_np1212	 255992	 255993	1	1	-
bctg00000000_np1212	 256168	 256169	2	1	+
bctg00000000_np1212	 256438	 256439	1	1	+
bctg00000000_np1212	 257427	 257428	2	1	+
bctg00000000_np1212	 257429	 257430	1	1	-
bctg00000000_np1212	 259473	 259474	3	0.3333	+
bctg00000000_np1212	 259475	 259476	1	1	-
bctg00000000_np1212	 260143	 260144	2	1	+
bctg00000000_np1212	 260145	 260146	1	1	-
bctg00000000_np1212	 260433	 260434	2	1	+
bctg00000000_np1212	 260435	 260436	1	1	-
bctg00000000_np1212	 260936	 260937	2	1	+
bctg00000000_np1212	 260938	 260939	2	1	-
bctg00000000_np1212	 261267	 261268	1	1	+
bctg00000000_np1212	 261269	 261270	2	1	-
bctg00000000_np1212	 261775	 261776	1	1	+
bctg00000000_np1212	 261777	 261778	1	1	-
bctg00000000_np1212	 262100	 262101	1	1	+
bctg00000000_np1212	 262102	 262103	2	1	-
bctg00000000_np1212	 262521	 262522	1	1	+
bctg00000000_np1212	 262523	 262524	2	1	-
bctg00000000_np1212	 262896	 262897	2	1	-
bctg00000000_np1212	 263237	 263238	2	1	-
bctg00000000_np1212	 263442	 263443	1	1	-
bctg00000000_np1212	 263529	 263530	2	1	-
bctg00000000_np1212	 264176	 264177	1	1	+
bctg00000000_np1212	 264178	 264179	3	1	-
bctg00000000_np1212	 264407	 264408	1	1	+
bctg00000000_np1212	 264409	 264410	2	1	-
bctg00000000_np1212	 265441	 265442	1	1	+
bctg00000000_np1212	 265965	 265966	1	1	+
bctg00000000_np1212	 265967	 265968	1	1	-
bctg00000000_np1212	 267142	 267143	2	1	+
bctg00000000_np1212	 267144	 267145	1	0	-
bctg00000000_np1212	 267687	 267688	2	1	+
bctg00000000_np1212	 267689	 267690	2	0.5	-
bctg00000000_np1212	 268762	 268763	1	1	+
bctg00000000_np1212	 268764	 268765	1	1	-
bctg00000000_np1212	 268931	 268932	1	1	+
bctg00000000_np1212	 269948	 269949	1	1	+
bctg00000000_np1212	 269950	 269951	1	0	-
bctg00000000_np1212	 269962	 269963	1	1	+
bctg00000000_np1212	 270058	 270059	1	1	-
bctg00000000_np1212	 270104	 270105	1	1	+
bctg00000000_np1212	 270179	 270180	1	1	+
bctg00000000_np1212	 270333	 270334	1	1	+
bctg00000000_np1212	 270742	 270743	1	1	+
bctg00000000_np1212	 271342	 271343	1	1	+
bctg00000000_np1212	 271441	 271442	1	1	-
bctg00000000_np1212	 271449	 271450	1	1	+
bctg00000000_np1212	 271451	 271452	1	1	-
bctg00000000_np1212	 271619	 271620	1	1	+
bctg00000000_np1212	 271621	 271622	1	1	-
bctg00000000_np1212	 272419	 272420	1	1	+
bctg00000000_np1212	 272443	 272444	1	1	+
bctg00000000_np1212	 272564	 272565	1	1	+
bctg00000000_np1212	 272736	 272737	1	1	+
bctg00000000_np1212	 280169	 280170	1	1	-
bctg00000000_np1212	 281280	 281281	1	1	-
bctg00000000_np1212	 283474	 283475	1	1	-
bctg00000000_np1212	 284483	 284484	1	1	-
bctg00000000_np1212	 286417	 286418	1	1	-
bctg00000000_np1212	 286756	 286757	2	1	-
bctg00000000_np1212	 287537	 287538	1	1	-
bctg00000000_np1212	 288520	 288521	1	1	-
bctg00000000_np1212	 288607	 288608	1	1	-
bctg00000000_np1212	 289045	 289046	1	1	+
bctg00000000_np1212	 289047	 289048	1	1	-
bctg00000000_np1212	 289881	 289882	1	1	+
bctg00000000_np1212	 289917	 289918	1	1	+
bctg00000000_np1212	 289919	 289920	1	1	-
bctg00000000_np1212	 290591	 290592	1	1	+
bctg00000000_np1212	 292221	 292222	1	1	+
bctg00000000_np1212	 292223	 292224	1	1	-
bctg00000000_np1212	 292968	 292969	2	1	+
bctg00000000_np1212	 293329	 293330	2	1	+
bctg00000000_np1212	 293331	 293332	1	1	-
bctg00000000_np1212	 293548	 293549	1	1	+
bctg00000000_np1212	 294352	 294353	1	1	+
bctg00000000_np1212	 294525	 294526	1	1	+
bctg00000000_np1212	 294657	 294658	2	1	+
bctg00000000_np1212	 294910	 294911	2	1	+
bctg00000000_np1212	 295274	 295275	2	0.5	+
bctg00000000_np1212	 296288	 296289	1	1	+
bctg00000000_np1212	 296638	 296639	1	1	+
bctg00000000_np1212	 296686	 296687	1	1	+
bctg00000000_np1212	 297517	 297518	2	1	+
bctg00000000_np1212	 298056	 298057	2	1	+
bctg00000000_np1212	 298338	 298339	2	1	+
bctg00000000_np1212	 299018	 299019	1	1	+
bctg00000000_np1212	 299590	 299591	1	1	+
bctg00000000_np1212	 300007	 300008	1	1	+
bctg00000000_np1212	 302195	 302196	2	1	+
bctg00000000_np1212	 302543	 302544	1	1	+
bctg00000000_np1212	 303447	 303448	2	0.5	+
bctg00000000_np1212	 303900	 303901	1	1	+
bctg00000000_np1212	 304766	 304767	2	1	+
bctg00000000_np1212	 305018	 305019	2	1	+
bctg00000000_np1212	 305390	 305391	1	1	+
bctg00000000_np1212	 305797	 305798	2	0.5	+
bctg00000000_np1212	 306969	 306970	2	0	+
bctg00000000_np1212	 307737	 307738	1	1	+
bctg00000000_np1212	 307899	 307900	2	1	+
bctg00000000_np1212	 308485	 308486	2	1	+
bctg00000000_np1212	 308824	 308825	1	1	+
bctg00000000_np1212	 309448	 309449	1	1	+
bctg00000000_np1212	 311071	 311072	2	1	+
bctg00000000_np1212	 311073	 311074	1	1	-
bctg00000000_np1212	 311972	 311973	2	1	+
bctg00000000_np1212	 311974	 311975	1	1	-
bctg00000000_np1212	 312941	 312942	2	1	+
bctg00000000_np1212	 312943	 312944	1	1	-
bctg00000000_np1212	 313382	 313383	2	1	+
bctg00000000_np1212	 313975	 313976	1	1	+
bctg00000000_np1212	 313977	 313978	1	1	-
bctg00000000_np1212	 314797	 314798	1	1	+
bctg00000000_np1212	 315211	 315212	1	1	+
bctg00000000_np1212	 317333	 317334	1	1	+
bctg00000000_np1212	 318069	 318070	1	1	+
bctg00000000_np1212	 323729	 323730	1	0	-
bctg00000000_np1212	 323872	 323873	1	0	-
bctg00000000_np1212	 323942	 323943	1	1	-
bctg00000000_np1212	 324395	 324396	1	1	-
bctg00000000_np1212	 324960	 324961	1	1	+
bctg00000000_np1212	 324962	 324963	1	1	-
bctg00000000_np1212	 325273	 325274	1	1	+
bctg00000000_np1212	 325758	 325759	1	1	-
bctg00000000_np1212	 326434	 326435	2	1	+
bctg00000000_np1212	 326436	 326437	1	1	-
bctg00000000_np1212	 326560	 326561	2	1	+
bctg00000000_np1212	 326562	 326563	1	1	-
bctg00000000_np1212	 328029	 328030	3	1	+
bctg00000000_np1212	 328031	 328032	1	1	-
bctg00000000_np1212	 328064	 328065	1	1	-
bctg00000000_np1212	 328564	 328565	2	1	+
bctg00000000_np1212	 328607	 328608	2	1	+
bctg00000000_np1212	 328609	 328610	1	1	-
bctg00000000_np1212	 328745	 328746	3	1	+
bctg00000000_np1212	 328747	 328748	1	1	-
bctg00000000_np1212	 329001	 329002	1	1	+
bctg00000000_np1212	 329003	 329004	1	1	-
bctg00000000_np1212	 329361	 329362	3	1	+
bctg00000000_np1212	 329363	 329364	1	1	-
bctg00000000_np1212	 329523	 329524	1	1	+
bctg00000000_np1212	 329589	 329590	3	1	+
bctg00000000_np1212	 330217	 330218	3	1	+
bctg00000000_np1212	 330219	 330220	1	1	-
bctg00000000_np1212	 331008	 331009	2	1	+
bctg00000000_np1212	 331010	 331011	1	1	-
bctg00000000_np1212	 331679	 331680	3	1	+
bctg00000000_np1212	 331681	 331682	1	1	-
bctg00000000_np1212	 331709	 331710	1	1	+
bctg00000000_np1212	 331711	 331712	1	1	-
bctg00000000_np1212	 332153	 332154	1	1	+
bctg00000000_np1212	 332155	 332156	2	1	-
bctg00000000_np1212	 332205	 332206	1	1	+
bctg00000000_np1212	 332207	 332208	2	1	-
bctg00000000_np1212	 332320	 332321	1	1	+
bctg00000000_np1212	 332322	 332323	2	1	-
bctg00000000_np1212	 332575	 332576	1	1	-
bctg00000000_np1212	 332595	 332596	2	1	-
bctg00000000_np1212	 333355	 333356	1	1	-
bctg00000000_np1212	 333448	 333449	2	1	-
bctg00000000_np1212	 333655	 333656	2	0.5	-
bctg00000000_np1212	 333930	 333931	2	1	-
bctg00000000_np1212	 334237	 334238	2	1	-
bctg00000000_np1212	 335074	 335075	2	1	-
bctg00000000_np1212	 335336	 335337	2	1	-
bctg00000000_np1212	 335660	 335661	3	1	-
bctg00000000_np1212	 335736	 335737	3	1	-
bctg00000000_np1212	 335885	 335886	3	1	-
bctg00000000_np1212	 335914	 335915	3	0.6667	-
bctg00000000_np1212	 336063	 336064	3	1	-
bctg00000000_np1212	 336228	 336229	2	1	-
bctg00000000_np1212	 336374	 336375	2	1	-
bctg00000000_np1212	 336388	 336389	3	1	-
bctg00000000_np1212	 336640	 336641	2	1	-
bctg00000000_np1212	 336823	 336824	3	0.6667	-
bctg00000000_np1212	 337574	 337575	1	1	-
bctg00000000_np1212	 338214	 338215	2	1	-
bctg00000000_np1212	 338567	 338568	1	1	+
bctg00000000_np1212	 338569	 338570	2	1	-
bctg00000000_np1212	 339160	 339161	1	1	+
bctg00000000_np1212	 339162	 339163	2	1	-
bctg00000000_np1212	 339385	 339386	1	1	+
bctg00000000_np1212	 339400	 339401	1	1	+
bctg00000000_np1212	 339402	 339403	1	1	-
bctg00000000_np1212	 340088	 340089	2	1	+
bctg00000000_np1212	 340090	 340091	1	1	-
bctg00000000_np1212	 340335	 340336	2	1	+
bctg00000000_np1212	 340337	 340338	1	1	-
bctg00000000_np1212	 340571	 340572	2	1	+
bctg00000000_np1212	 340573	 340574	2	1	-
bctg00000000_np1212	 340729	 340730	1	1	+
bctg00000000_np1212	 340731	 340732	2	1	-
bctg00000000_np1212	 340746	 340747	2	0	+
bctg00000000_np1212	 340748	 340749	2	0.5	-
bctg00000000_np1212	 342224	 342225	3	1	+
bctg00000000_np1212	 342226	 342227	1	1	-
bctg00000000_np1212	 342288	 342289	3	1	+
bctg00000000_np1212	 342290	 342291	1	1	-
bctg00000000_np1212	 342302	 342303	2	1	+
bctg00000000_np1212	 342304	 342305	1	1	-
bctg00000000_np1212	 342801	 342802	2	1	+
bctg00000000_np1212	 342803	 342804	1	1	-
bctg00000000_np1212	 343026	 343027	4	1	+
bctg00000000_np1212	 343835	 343836	1	1	+
bctg00000000_np1212	 343837	 343838	1	1	-
bctg00000000_np1212	 343850	 343851	2	1	+
bctg00000000_np1212	 343852	 343853	1	1	-
bctg00000000_np1212	 344144	 344145	2	1	+
bctg00000000_np1212	 344146	 344147	1	1	-
bctg00000000_np1212	 345842	 345843	3	1	+
bctg00000000_np1212	 346591	 346592	3	1	+
bctg00000000_np1212	 346895	 346896	3	1	+
bctg00000000_np1212	 347828	 347829	2	1	+
bctg00000000_np1212	 348263	 348264	2	1	+
bctg00000000_np1212	 348542	 348543	2	1	+
bctg00000000_np1212	 349014	 349015	2	1	+
bctg00000000_np1212	 349219	 349220	1	1	+
bctg00000000_np1212	 349400	 349401	2	1	+
bctg00000000_np1212	 349625	 349626	2	1	+
bctg00000000_np1212	 349695	 349696	2	1	+
bctg00000000_np1212	 349697	 349698	1	1	-
bctg00000000_np1212	 349872	 349873	1	1	+
bctg00000000_np1212	 349874	 349875	1	1	-
bctg00000000_np1212	 353065	 353066	2	1	+
bctg00000000_np1212	 353067	 353068	2	1	-
bctg00000000_np1212	 353401	 353402	2	1	+
bctg00000000_np1212	 353403	 353404	1	1	-
bctg00000000_np1212	 353432	 353433	2	1	+
bctg00000000_np1212	 353434	 353435	2	1	-
bctg00000000_np1212	 353751	 353752	2	1	+
bctg00000000_np1212	 353753	 353754	2	1	-
bctg00000000_np1212	 353874	 353875	1	1	+
bctg00000000_np1212	 353876	 353877	1	1	-
bctg00000000_np1212	 354049	 354050	2	1	+
bctg00000000_np1212	 354051	 354052	2	1	-
bctg00000000_np1212	 354161	 354162	1	1	+
bctg00000000_np1212	 354163	 354164	2	1	-
bctg00000000_np1212	 354621	 354622	1	1	+
bctg00000000_np1212	 354623	 354624	2	1	-
bctg00000000_np1212	 355780	 355781	1	1	-
bctg00000000_np1212	 356138	 356139	2	1	+
bctg00000000_np1212	 356140	 356141	3	1	-
bctg00000000_np1212	 356513	 356514	2	1	-
bctg00000000_np1212	 357122	 357123	2	0.5	+
bctg00000000_np1212	 357124	 357125	3	1	-
bctg00000000_np1212	 357245	 357246	3	0.6667	+
bctg00000000_np1212	 357247	 357248	3	1	-
bctg00000000_np1212	 357449	 357450	1	1	+
bctg00000000_np1212	 357451	 357452	3	1	-
bctg00000000_np1212	 357542	 357543	3	0.6667	+
bctg00000000_np1212	 357544	 357545	3	1	-
bctg00000000_np1212	 357919	 357920	1	1	+
bctg00000000_np1212	 357921	 357922	3	1	-
bctg00000000_np1212	 357943	 357944	1	1	+
bctg00000000_np1212	 357945	 357946	2	1	-
bctg00000000_np1212	 358057	 358058	2	1	+
bctg00000000_np1212	 358059	 358060	2	1	-
bctg00000000_np1212	 358945	 358946	2	1	+
bctg00000000_np1212	 358947	 358948	2	1	-
bctg00000000_np1212	 359074	 359075	2	1	+
bctg00000000_np1212	 359076	 359077	2	1	-
bctg00000000_np1212	 359164	 359165	2	1	+
bctg00000000_np1212	 359166	 359167	2	1	-
bctg00000000_np1212	 360430	 360431	1	1	+
bctg00000000_np1212	 360432	 360433	2	1	-
bctg00000000_np1212	 362255	 362256	1	1	+
bctg00000000_np1212	 362999	 363000	1	1	+
bctg00000000_np1212	 363001	 363002	1	1	-
bctg00000000_np1212	 363343	 363344	1	1	+
bctg00000000_np1212	 363345	 363346	1	1	-
bctg00000000_np1212	 364071	 364072	1	1	+
bctg00000000_np1212	 364073	 364074	1	1	-
bctg00000000_np1212	 364365	 364366	1	1	+
bctg00000000_np1212	 364367	 364368	1	1	-
bctg00000000_np1212	 364497	 364498	2	0.5	+
bctg00000000_np1212	 364499	 364500	1	1	-
